volact,cntry,female,yrbrn,eduyrs,domicil,married,children,houseperson,wkhtot,church,sclmeet,social_trust,tolerance,self_realisation,solidarity,tvpol,tvtot,political_interest,trust_exe,trust_leg,trstep,stfdem,dweight
1,"IE",1,1945,10,3,0,0,0,40,7,4,7,5,6,6,3,7,3,8,2.5,3,7,.45419979
0,"IE",1,1995,12,3,0,0,0,0,5,7,11,5,6,6,0,1,1,6,3,6,4,.45419979
0,"IE",1,1932,8,3,0,0,0,42,5,2,13,5,6,5,1,4,2,8.5,2.5,2,10,.45419979
0,"IE",0,1935,10,3,0,0,0,35,5,2,3,5,6,5,7,7,3,8,2.5,3,10,.45419979
0,"IE",1,1945,9,3,1,0,0,40,5,4,3,5,6,6,7,7,2,8,3,3,8,.90839959
1,"IE",1,1979,16,3,0,1,0,40,3,5,7,5,5,5,0,4,1,6.5,3,3,2,.90839959
1,"IE",1,1986,14,3,0,0,0,30,3,4,10,5,5,5,1,7,2,9,2.5,3,6,.90839959
0,"IE",0,1944,11,3,0,0,0,50,5,2,9,3,6,5,1,3,3,8,3,4,6,.45419979
0,"IE",1,1939,12,3,0,0,0,30,6,4,9,5,6,6,4,7,3,6.5,4.5,4,8,.45419979
0,"IE",1,1934,8,4,0,0,0,40,5,6,6,6,6,5,1,4,2,8,0,0,7,.45419979
1,"IE",0,1946,14,5,1,0,0,70,5,6,18,5,6,6,7,7,3,9.5,5.5,5,5,.45419979
1,"IE",0,1944,15,4,0,0,0,90,6,4,14,4,6,5,7,7,3,7.5,4,5,5,.45419979
1,"IE",1,1971,19,4,1,1,0,50,5,5,18,5,5,6,4,7,2,7.5,3,,6,.90839959
0,"IE",1,1946,18,4,0,0,0,39,6,5,9,6,6,6,2,7,2,6.5,0,5,7,.45419979
1,"IE",0,1938,11,4,1,0,0,65,6,4,24,5,6,6,4,7,4,9,0,7,9,.90839959
0,"IE",1,1981,17,4,1,1,0,25,4,2,20,6,6,6,1,3,2,9,2.5,2,7,.90839959
1,"IE",1,1978,18,3,1,1,0,35,5,4,20,6,6,6,1,6,3,7,3,3,8,.90839959
1,"IE",1,1961,21,3,0,0,0,45,5,4,11,6,6,6,7,7,3,10,4,3,8,.45419979
0,"IE",1,1977,17,3,1,1,0,40,5,6,23,6,4,6,5,7,3,7,3.5,5,10,.90839959
1,"IE",1,1985,14,3,0,1,0,39,3,4,28,5,6,6,1,7,2,8,1.5,2,8,.90839959
0,"IE",1,1987,14,3,0,1,0,25,3,7,25,5,6,5,2,7,1,1,1,,6,.45419979
1,"IE",1,1980,14,3,1,1,0,40,5,3,10,4,5,5,2,7,2,9,2.5,3,7,.90839959
0,"IE",1,1985,13,3,0,1,0,30,3,7,14,4,6,6,1,7,2,5.5,5,5,5,.90839959
0,"IE",1,1986,12,3,0,0,0,40,3,4,7,5,6,5,1,7,2,6,2,2,9,.90839959
1,"IE",1,1987,16,5,0,0,0,30,4,5,20,5,5,5,0,4,1,7,4,5,7,1.8167992
1,"IE",0,1935,20,5,0,0,0,60,7,6,28,6,4,6,2,3,4,7,2.5,,4,.45419979
1,"IE",0,1958,13,5,1,1,0,50,5,6,26,5,5,5,1,4,3,9,3.5,4,7,1.3625994
1,"IE",0,1958,20,4,1,1,0,50,2,4,14,6,6,6,3,6,4,0,1.5,4,1,.90839959
1,"IE",0,1953,19,5,1,1,0,45,5,5,22,5,5,5,2,4,3,8.5,6,7,7,1.3625994
0,"IE",1,1957,20,5,1,1,0,50,5,4,20,5,5,5,1,6,1,7.5,1,1,,1.3625994
0,"IE",1,1949,15,5,1,0,0,35,5,4,13,5,5,5,1,7,1,5.5,3,1,5,.90839959
1,"IE",1,1987,17,5,0,0,0,25,3,5,15,6,6,6,0,2,1,4,.5,0,4,3.1793985
1,"IE",1,1972,19,5,0,0,0,45,2,4,24,6,4,5,0,2,1,7.5,4,6,4,.45419979
0,"IE",0,1965,11,4,0,0,0,48,1,2,27,6,5,5,0,7,1,8.5,4,6,7,.45419979
0,"IE",1,1940,6,5,0,0,0,48,5,4,11,5,3,4,0,5,1,7,3,0,,.45419979
1,"IE",1,1965,14,4,1,0,0,56,2,6,19,6,3,5,0,3,1,5.5,5,4,4,.90839959
1,"IE",0,1955,22,5,1,0,0,40,5,4,25,6,5,5,2,6,3,8,6,7,8,.90839959
0,"IE",1,1939,12,5,0,0,0,40,6,3,22,5,5,5,1,7,2,6.5,4,4,8,.45419979
0,"IE",1,1954,14,5,1,0,0,39,4,4,18,6,5,4,2,5,1,8,5.5,,4,.90839959
0,"IE",1,1977,15,5,0,1,0,25,4,6,22,6,6,5,1,6,2,7.5,5.5,7,8,.45419979
1,"IE",0,1971,13,5,1,1,0,80,4,5,21,5,4,5,2,4,3,7.5,4.5,3,6,.90839959
0,"IE",1,1940,7,5,1,0,0,0,5,4,17,3,4,5,1,6,2,8,4.5,3,,.90839959
1,"IE",1,1980,18,5,1,1,0,30,2,4,27,6,5,5,2,4,3,6,5,7,7,.90839959
0,"IE",0,1983,18,4,1,1,0,40,3,5,15,5,6,5,1,5,2,8,3,5,9,.90839959
0,"IE",0,1968,14,5,1,1,0,60,3,2,21,5,5,5,1,6,2,3.5,3,2,5,.90839959
0,"IE",0,1952,25,5,0,0,0,38,1,4,26,6,6,5,1,7,2,7,0,3,7,.45419979
0,"IE",1,1954,17,5,1,1,0,26,3,5,17,5,5,5,4,5,3,5,.5,5,4,1.3625994
1,"IE",1,1965,20,5,1,1,0,50,4,4,24,5,6,5,1,3,2,8,4.5,4,5,1.3625994
0,"IE",1,1940,9,5,0,0,0,48,5,4,27,5,5,5,1,6,1,9,6,3,8,.45419979
0,"IE",0,1947,14,5,1,1,0,38,3,6,24,5,6,6,2,7,3,3,6,,6,.90839959
0,"IE",0,1977,11,5,0,0,0,60,3,4,21,3,5,4,3,6,3,8,3.5,3,6,.90839959
1,"IE",0,1987,15,5,1,0,0,12,6,4,16,6,6,5,1,3,1,8,,,,.90839959
0,"IE",0,1993,15,5,0,0,0,0,1,6,20,5,5,5,2,5,2,8,6,5,8,1.3625994
0,"IE",1,1956,8,5,0,0,0,40,4,3,15,4,4,6,1,6,1,8.5,1.5,5,5,1.3625994
1,"IE",1,1975,17,4,1,1,0,16,5,2,16,6,5,6,2,6,2,7,4,3,4,.90839959
1,"IE",1,1954,13,5,1,1,0,20,5,4,22,5,5,6,2,7,3,5.5,4,6,3,1.3625994
0,"IE",1,1980,16,4,1,0,0,50,4,4,21,5,5,5,1,5,2,8.5,3.5,6,,.90839959
0,"IE",0,1973,19,5,1,0,0,39,5,5,27,5,5,6,1,4,3,6.5,6,9,7,.90839959
0,"IE",0,1942,14,5,1,0,0,48,5,6,29,5,5,5,2,5,3,8.5,5.5,5,7,.90839959
1,"IE",1,1992,16,5,0,0,0,45,3,6,15,6,6,6,0,1,2,4,3.5,3,5,1.3625994
1,"IE",1,1958,16,5,0,1,0,20,2,3,19,6,6,5,1,5,3,6.5,4.5,7,4,1.3625994
0,"IE",0,1945,9,5,0,0,0,60,1,4,25,6,4,5,1,2,4,9,7,10,8,.45419979
0,"IE",0,1983,12,1,0,0,0,45,1,7,6,5,5,6,3,7,4,0,0,2,0,2.270999
0,"IE",1,1991,14,1,0,1,0,0,1,3,9,5,5,6,1,7,1,1.5,2,2,5,1.3625994
0,"IE",0,1971,14,1,0,1,0,60,4,3,23,5,5,5,1,2,3,9,5,7,8,.90839959
0,"IE",1,1974,16,1,0,1,0,25,4,1,25,5,5,6,2,3,3,7.5,0,4,4,.90839959
0,"IE",1,1987,17,2,0,0,0,40,1,6,29,5,6,6,1,3,3,1.5,0,0,0,.45419979
1,"IE",0,1974,11,1,0,1,0,0,5,2,10,6,5,6,3,7,2,2.5,0,0,0,.90839959
0,"IE",1,1952,14,2,1,1,0,40,6,3,23,3,3,3,3,7,2,7.5,4,3,8,1.3625994
0,"IE",1,1981,15,1,0,1,0,0,4,2,17,4,5,5,2,6,1,7.5,6,3,5,.45419979
0,"IE",1,1960,9,1,0,0,0,18,1,1,8,5,6,5,2,3,3,0,0,10,0,.90839959
0,"IE",1,1953,9,1,0,1,0,7,2,4,19,6,6,6,1,4,3,0,0,0,0,.90839959
1,"IE",0,1939,8,1,1,0,0,45,5,7,26,6,6,6,5,7,2,7.5,5,4,4,.90839959
0,"IE",1,1944,10,1,1,0,0,45,4,6,19,5,6,6,3,7,1,10,0,,5,.90839959
0,"IE",0,1963,10,1,0,0,0,36,1,6,21,6,6,6,2,7,3,6,0,0,7,.45419979
1,"IE",0,1930,16,1,0,0,0,40,5,4,19,3,2,4,2,5,2,10,8.5,9,10,.45419979
0,"IE",0,1965,16,1,1,1,0,45,5,6,27,5,4,4,4,6,1,10,10,10,7,1.3625994
1,"IE",1,1945,14,1,1,0,0,20,7,6,17,6,6,6,3,7,2,6,0,4,4,.90839959
0,"IE",1,1958,13,1,0,0,0,32,6,5,21,6,6,6,3,6,2,8.5,1,4,4,.45419979
0,"IE",0,1984,21,1,0,0,0,30,2,7,27,5,5,3,1,3,3,1,1,1,1,1.3625994
0,"IE",1,1969,15,1,0,1,0,39,6,5,18,4,6,4,3,7,2,5,5,5,9,.45419979
1,"IE",0,1929,9,1,0,0,0,40,7,5,8,6,6,6,1,2,3,7,8,8,7,.45419979
1,"IE",1,1970,13,1,1,1,0,36,4,3,27,6,6,6,3,6,4,8,3,5,4,.90839959
0,"IE",0,1956,18,1,1,0,0,45,1,5,23,6,5,6,4,7,4,10,9,10,10,.90839959
1,"IE",1,1939,9,1,1,0,0,40,5,6,27,4,5,5,3,7,2,7.5,5,5,6,.90839959
1,"IE",1,1954,20,5,1,1,0,21,5,6,29,6,4,6,1,1,3,5,3.5,5,5,2.7251988
1,"IE",0,1936,14,4,0,0,0,56,4,6,28,5,6,6,5,7,3,7,7.5,7,8,.45419979
1,"IE",0,1954,12,5,0,0,0,24,1,4,15,6,5,5,0,0,4,3.5,1,0,2,.45419979
0,"IE",0,1968,19,4,0,0,0,30,1,4,25,3,6,4,3,5,4,3,4,6,2,.90839959
1,"IE",0,1960,19,5,1,1,0,45,3,7,22,5,5,5,1,2,3,8,2,0,5,1.3625994
1,"IE",0,1962,15,3,1,0,0,72,1,2,18,2,5,5,0,0,4,1,0,0,3,1.3625994
0,"IE",1,1951,20,4,0,0,0,30,1,6,19,3,6,5,1,7,2,3,3,7,7,.45419979
1,"IE",1,1987,18,4,0,0,0,21,5,3,23,4,6,5,2,7,4,3,3.5,3,5,.45419979
0,"IE",1,1961,11,4,1,0,0,20,3,6,18,4,6,5,2,6,1,8.5,4.5,7,7,.90839959
0,"IE",1,1946,13,1,1,0,0,30,1,4,20,6,3,5,7,7,4,4.5,1,0,4,.90839959
1,"IE",1,1984,10,3,0,1,0,19,3,2,17,5,6,6,1,1,2,.5,.5,1,1,.45419979
0,"IE",0,1982,18,1,0,0,0,37,1,6,23,4,6,5,1,5,2,6,5,5,5,.45419979
1,"IE",0,1980,12,1,0,0,0,30,4,6,6,3,6,5,1,6,3,6.5,6.5,8,3,.45419979
0,"IE",1,1981,19,1,0,0,0,37,2,6,21,5,6,5,1,5,2,5,5,5,,.45419979
1,"IE",1,1986,13,1,,1,0,37,2,4,19,5,5,6,1,6,2,4,4.5,4,5,.45419979
0,"IE",0,1980,16,1,0,0,0,45,1,5,18,3,5,5,2,6,3,2.5,1,,3,.45419979
1,"IE",0,1963,17,1,0,0,0,25,2,6,9,5,6,5,1,7,1,.5,.5,0,2,.45419979
1,"IE",0,1990,15,1,0,0,0,0,1,7,20,4,6,4,2,6,2,4,4.5,7,5,.45419979
1,"IE",1,1959,14,1,1,0,0,35,1,4,23,5,5,4,2,7,3,6,6,7,4,.45419979
1,"IE",1,1984,16,1,0,0,0,37,2,6,17,5,6,5,1,5,1,4,3.5,8,,.45419979
0,"IE",1,1948,10,1,1,0,0,45,5,2,17,4,5,5,1,7,1,0,0,0,,.90839959
1,"IE",0,1970,12,1,1,1,0,50,6,7,5,6,6,5,4,7,4,6,4.5,6,4,.90839959
0,"IE",0,1982,13,1,0,0,0,37,1,7,3,3,3,4,1,7,1,0,0,0,0,.45419979
1,"IE",0,1973,11,3,1,1,0,39,2,4,19,3,3,5,2,6,1,6,4.5,4,5,.90839959
0,"IE",0,1980,19,3,1,1,0,36,4,5,23,5,4,5,1,5,3,9,8,8,10,.90839959
0,"IE",0,1934,18,3,1,1,0,39,5,3,22,5,5,6,2,3,3,7.5,6,8,5,1.3625994
0,"IE",1,1967,11,4,0,1,0,50,5,5,21,6,5,6,2,2,1,5.5,2.5,5,6,1.8167992
1,"IE",1,1970,16,3,1,1,0,7,4,3,26,3,4,5,2,4,3,7,4.5,4,7,.90839959
1,"IE",0,1966,11,3,1,1,0,39,5,2,24,5,6,6,1,4,3,5,3,8,1,.90839959
0,"IE",0,1988,8,3,0,0,0,,1,6,23,3,6,5,2,7,3,5,5,5,,.90839959
1,"IE",1,1969,11,3,0,1,1,18,3,2,19,4,5,5,0,6,1,6.5,3.5,,3,.90839959
1,"IE",1,1981,12,3,,1,0,0,6,3,10,4,3,4,1,2,2,6.5,5.5,5,,.45419979
0,"IE",1,1937,11,3,1,1,0,42,3,2,9,5,6,6,1,7,2,4,1.5,3,7,1.3625994
1,"IE",0,1977,19,3,1,0,0,40,4,6,17,4,4,5,1,5,2,6.5,3.5,5,3,.90839959
0,"IE",1,1973,15,3,1,1,0,22,5,7,23,3,3,3,1,1,2,4.5,3,,4,.90839959
0,"IE",1,1960,13,1,1,1,0,27,,5,23,6,5,6,1,3,2,8,1,8,5,1.3625994
1,"IE",0,1947,15,1,1,0,0,40,5,6,25,6,6,6,2,4,2,7.5,4,6,6,.90839959
0,"IE",0,1980,14,1,0,1,0,37,1,6,19,5,6,5,1,7,2,5,4.5,5,3,1.8167992
0,"IE",0,1992,15,1,0,0,0,0,1,7,21,1,6,6,2,6,2,3.5,1.5,2,5,1.3625994
0,"IE",0,1959,11,1,1,1,0,39,5,5,21,5,6,6,3,5,2,7.5,5,5,5,2.270999
1,"IE",1,1969,22,1,1,0,0,40,4,5,23,6,2,6,1,4,2,7,2.5,4,2,.45419979
0,"IE",0,1978,13,1,0,1,0,70,2,3,22,6,6,6,0,4,1,7.5,0,5,4,.90839959
1,"IE",1,1930,11,1,0,0,0,0,7,6,25,2,5,6,4,6,2,6.5,5,6,,.45419979
0,"IE",1,1934,9,1,0,0,0,0,1,3,29,6,6,6,4,7,3,7.5,0,,5,.45419979
0,"IE",0,1938,8,1,0,0,0,40,1,1,10,3,6,3,1,7,1,1,.5,1,,.45419979
0,"IE",1,1988,9,1,0,1,0,0,2,7,22,4,5,5,1,4,1,8,8,,,1.8167992
0,"IE",0,1962,8,1,0,0,0,40,4,6,19,5,5,5,1,7,2,7.5,2.5,4,,1.8167992
0,"IE",0,1937,8,1,0,0,0,14,1,7,20,4,5,5,0,0,1,1.5,0,0,,.45419979
0,"IE",1,1942,7,5,0,0,0,0,5,1,18,5,6,6,3,7,3,7,2,5,5,.45419979
1,"IE",0,1947,13,5,1,0,0,70,5,5,27,6,6,6,4,4,3,8,5,5,6,.90839959
0,"IE",1,1974,16,5,1,1,0,29,4,6,30,6,6,6,1,2,2,9,4.5,6,5,.90839959
0,"IE",1,1944,11,5,1,0,0,0,5,3,25,5,3,6,4,6,3,7.5,7,7,7,.90839959
1,"IE",1,1993,14,5,0,0,0,40,4,6,24,5,5,5,1,2,2,7.5,6.5,6,6,1.8167992
0,"IE",1,1976,15,4,1,0,0,37,1,3,23,6,6,6,1,2,2,8,1,7,7,.90839959
0,"IE",1,1937,8,5,0,0,0,0,5,3,13,3,6,6,1,7,1,5,1,2,,.45419979
0,"IE",1,1987,17,5,1,1,0,39,3,5,24,6,6,6,1,6,2,6,4,5,5,.90839959
0,"IE",1,1942,8,5,0,0,0,0,5,2,16,5,6,6,2,7,1,4.5,1,3,3,.45419979
0,"IE",0,1940,11,5,1,1,0,60,5,2,26,6,6,6,5,7,2,6.5,5.5,,5,1.3625994
0,"IE",0,1938,6,5,0,0,0,60,5,2,9,4,5,4,2,6,3,2,1,3,1,.45419979
0,"IE",1,1970,15,5,1,1,0,25,5,3,24,6,6,6,2,2,2,7,6,6,4,.90839959
0,"IE",1,1973,13,4,0,1,0,20,2,3,16,5,6,6,2,7,2,4.5,2,5,3,1.3625994
1,"IE",0,1965,11,4,0,0,0,50,1,6,18,5,6,6,1,4,3,3.5,1.5,0,5,.45419979
1,"IE",0,1953,8,5,1,1,0,30,4,6,31,5,6,6,1,3,1,4.5,0,0,5,1.8167992
0,"IE",1,1960,13,4,1,1,0,39,1,2,23,4,6,6,3,6,4,7,3.5,2,5,1.8167992
1,"IE",1,1935,6,5,0,0,0,0,6,6,22,6,5,6,5,7,3,7.5,6.5,6,6,.45419979
0,"IE",0,1938,8,4,1,0,0,50,5,3,27,5,6,5,2,7,1,6,0,0,3,.90839959
0,"IE",0,1946,13,5,1,1,0,30,6,6,24,4,6,6,3,4,2,6.5,5,5,8,1.3625994
0,"IE",1,1946,15,5,1,0,0,40,5,5,25,6,4,6,6,7,4,6.5,0,2,5,.90839959
0,"IE",1,1928,11,5,1,0,0,0,6,4,24,6,5,4,1,7,1,7.5,5.5,7,5,.45419979
1,"IE",1,1948,17,5,1,1,0,40,5,,20,5,6,6,3,7,2,5.5,2,2,0,1.8167992
0,"IE",1,1965,15,5,1,1,0,40,2,7,22,5,4,5,0,0,1,6.5,5.5,7,7,1.8167992
1,"IE",0,1931,15,5,1,1,0,35,5,6,19,5,5,6,2,4,2,5,6.5,2,5,1.3625994
1,"IE",1,1955,14,5,1,1,0,30,5,6,22,5,4,5,2,6,2,2.5,1.5,2,4,1.8167992
1,"IE",1,1947,17,5,1,0,0,22,5,5,25,5,5,5,3,6,3,8.5,6,9,10,.90839959
1,"IE",0,1976,13,4,1,1,0,60,3,6,14,4,5,5,3,6,4,7,5,5,4,.90839959
0,"IE",1,1974,11,4,0,1,0,20,2,5,19,4,4,5,2,5,2,4,2,2,4,.90839959
0,"IE",1,1947,12,4,0,0,0,38,5,6,24,5,4,5,3,7,2,6.5,5,5,5,.45419979
0,"IE",0,1958,17,4,1,0,0,60,2,4,19,4,6,5,2,7,1,7.5,7,8,9,.90839959
1,"IE",0,1940,14,4,0,0,0,60,5,5,16,5,6,6,2,7,1,0,0,,9,.45419979
0,"IE",0,1971,12,4,0,0,0,66,3,5,23,5,6,6,3,7,4,6.5,6,2,2,1.3625994
1,"IE",0,1950,8,3,0,0,0,45,6,6,21,6,6,6,0,0,3,4,1,1,8,.45419979
0,"IE",1,1982,14,4,0,0,0,20,5,7,10,6,6,6,0,7,1,10,0,0,0,.90839959
1,"IE",1,1963,14,4,0,0,0,0,5,3,21,5,5,5,2,6,2,7.5,5.5,5,5,.90839959
1,"IE",0,1948,13,4,1,0,0,40,5,6,26,6,6,6,3,5,3,5.5,5,6,8,.90839959
0,"IE",0,1948,14,5,1,1,0,40,5,6,22,5,3,6,3,7,2,5.5,3,5,5,1.3625994
0,"IE",1,1948,17,5,1,1,0,60,5,2,11,5,5,6,1,4,3,1,1,1,0,1.8167992
1,"IE",1,1976,18,3,1,1,0,55,5,6,24,6,1,6,1,2,2,8.5,6,5,4,.90839959
1,"IE",0,1974,14,3,1,1,0,60,5,1,20,4,5,5,2,5,3,6,0,3,5,.90839959
0,"IE",1,1939,14,3,0,0,0,40,5,1,16,5,6,1,3,7,4,6.5,3.5,5,9,.45419979
1,"IE",0,1969,15,3,1,1,0,55,5,7,19,6,6,5,3,3,4,0,6,8,10,1.8167992
1,"IE",0,1987,18,5,0,0,0,40,5,4,23,6,6,6,2,4,4,7,3.5,7,7,1.3625994
1,"IE",1,1950,19,3,1,0,0,46,5,7,27,6,6,6,3,7,3,6,4.5,0,6,.90839959
1,"IE",0,1923,11,3,1,0,0,40,7,3,21,6,5,6,3,7,4,8.5,4,6,5,.90839959
0,"IE",0,1947,14,3,0,0,0,50,5,7,24,6,6,6,1,7,1,6,0,5,0,.45419979
0,"IE",0,1942,9,3,0,0,0,40,5,6,23,6,5,6,2,7,1,3.5,2.5,4,7,.45419979
1,"IE",0,1979,13,3,1,1,0,50,2,6,19,5,6,6,2,7,3,6,5.5,2,3,.90839959
0,"IE",1,1966,17,3,0,0,0,25,4,3,19,5,6,6,2,4,3,7,4.5,8,5,.90839959
1,"IE",0,1976,15,3,1,0,0,13,5,5,13,6,4,6,3,5,4,4,0,0,5,.90839959
1,"IE",1,1977,14,3,0,1,0,15,2,1,26,6,6,6,1,7,3,5,2.5,3,8,.90839959
1,"IE",1,1982,16,3,0,0,0,40,2,4,11,2,5,4,2,5,2,5,1.5,6,6,.45419979
0,"IE",0,1943,18,5,1,0,0,40,5,5,28,3,6,6,2,3,3,5,1,5,1,.90839959
1,"IE",0,1972,18,2,1,1,0,25,3,3,28,5,5,5,1,3,2,8,5.5,7,8,.90839959
0,"IE",1,1958,14,2,1,1,0,21,1,5,16,5,5,5,1,6,2,7,2,2,6,1.8167992
0,"IE",1,1971,25,2,1,1,0,47,4,4,31,5,4,5,0,4,3,7.5,4,3,3,.90839959
0,"IE",1,1983,19,2,1,1,0,40,3,5,23,6,5,5,1,3,2,8,4,6,8,.90839959
0,"IE",0,1984,18,2,0,0,0,35,2,5,13,6,6,6,5,7,3,5.5,5,9,8,.45419979
1,"IE",0,1985,18,2,0,0,0,43,3,6,23,5,6,5,1,3,2,6,2,5,7,1.3625994
0,"IE",0,1934,16,2,1,0,0,22,5,3,24,6,3,4,2,3,2,5,2.5,,4,.90839959
1,"IE",0,1955,17,2,0,0,0,50,2,5,24,4,6,4,2,3,4,5.5,5,0,5,.90839959
1,"IE",1,1986,17,2,0,0,0,35,3,6,17,5,4,6,1,2,1,4.5,2,5,6,1.3625994
1,"IE",0,1982,19,2,1,1,0,44,3,6,25,5,4,5,0,1,2,5.5,2,3,6,.90839959
0,"IE",1,1974,18,2,1,1,0,40,4,3,20,5,5,5,2,3,4,6,1,5,7,.90839959
1,"IE",1,1987,22,1,0,0,0,10,1,6,21,6,6,5,0,1,2,8,2,5,5,.45419979
1,"IE",0,1992,17,2,0,0,0,30,1,6,25,5,4,5,1,4,4,6.5,6,8,6,.90839959
1,"IE",1,1938,10,2,1,0,0,39,5,6,25,4,6,5,2,7,2,7,4,5,5,.45419979
1,"IE",1,1982,19,2,0,0,0,16,2,6,25,3,5,5,2,3,2,4,2,3,2,.90839959
1,"IE",1,1958,22,2,1,1,1,40,2,6,18,5,4,6,0,7,1,1.5,0,,5,1.8167992
0,"IE",0,1985,19,2,0,0,0,40,1,6,25,6,6,6,1,7,3,7.5,5,5,5,.90839959
1,"IE",0,1955,16,5,1,0,0,40,5,4,19,4,4,4,2,3,3,10,4.5,5,8,.90839959
1,"IE",1,1952,12,5,1,0,0,9,5,5,29,4,4,5,1,3,1,6,1.5,,,.90839959
1,"IE",1,1979,17,5,0,0,0,10,2,7,22,4,6,6,0,0,2,9,4,,,.45419979
1,"IE",1,1973,20,3,1,1,0,22,3,6,24,4,3,3,0,0,2,8,5.5,8,9,.90839959
1,"IE",0,1974,20,3,0,0,0,50,4,5,27,4,5,4,1,4,3,7.5,4.5,6,2,.90839959
0,"IE",1,1971,13,4,0,1,0,39,5,2,18,5,4,4,2,5,3,6,1.5,2,4,.90839959
1,"IE",1,1986,15,4,0,1,0,39,2,6,27,5,6,6,1,7,1,9,2.5,,,.45419979
1,"IE",1,1969,18,2,0,0,0,37,5,5,18,4,5,5,1,2,3,6.5,4,4,2,.45419979
1,"IE",1,1989,10,2,0,1,0,20,1,6,12,4,4,4,0,3,1,6.5,,,,.45419979
1,"IE",0,1990,12,4,0,0,0,40,1,6,15,4,3,3,1,3,2,7,,5,,.45419979
1,"IE",0,1977,18,2,1,0,0,43,5,6,26,4,4,4,2,7,4,8,5,7,3,.90839959
1,"IE",1,1957,13,2,1,0,0,25,5,5,13,3,3,3,2,5,3,10,2,6,8,.90839959
0,"IE",0,1943,10,5,0,0,0,60,5,4,21,4,3,5,5,7,2,8.5,8,,,.45419979
0,"IE",1,1971,15,5,1,1,0,27,4,7,15,4,3,4,2,4,2,9,2.5,,5,.90839959
1,"IE",1,1970,19,5,1,1,0,50,4,3,20,6,6,6,1,2,3,8,2.5,,5,.90839959
0,"IE",1,1981,16,5,1,1,0,0,4,2,15,5,4,4,0,1,1,7,3.5,4,5,.90839959
0,"IE",0,1951,10,5,1,0,0,49,3,2,16,3,3,5,3,7,3,9,9,9,7,.90839959
0,"IE",0,1937,10,5,1,0,0,30,5,3,24,3,4,4,1,2,4,7.5,3,5,10,.90839959
1,"IE",1,1973,30,5,1,0,0,70,2,6,20,4,6,5,0,1,3,4.5,3,4,5,.90839959
0,"IE",1,1944,10,5,1,0,0,50,2,6,17,5,5,5,3,6,3,9,7,,9,.90839959
1,"IE",1,1940,15,5,1,0,0,0,7,6,18,4,3,3,1,2,2,10,4,,8,.90839959
0,"IE",1,1979,19,5,0,0,0,39,2,3,27,5,5,5,0,7,1,8.5,6,9,8,.90839959
1,"IE",0,1946,18,5,1,0,0,20,5,7,23,3,6,4,1,3,4,5.5,7,,9,.90839959
0,"IE",0,1987,17,5,0,0,0,42,2,6,24,5,6,5,1,3,2,9,5,5,7,1.3625994
0,"IE",1,1954,18,4,0,0,0,3,2,6,20,3,6,6,3,5,3,8.5,.5,8,5,.45419979
1,"IE",0,1994,14,5,0,0,0,0,2,7,31,4,4,4,2,5,4,1.5,1,3,8,1.8167992
1,"IE",1,1935,20,5,0,1,0,30,4,6,27,4,3,4,3,5,3,7,2,6,7,1.3625994
1,"IE",0,1983,15,5,0,0,0,8,2,3,13,5,5,5,0,3,2,4,1.5,0,2,1.8167992
0,"IE",0,1959,13,5,1,0,0,40,5,5,27,4,5,5,3,7,3,9,5,4,8,.90839959
1,"IE",1,1945,12,5,1,0,0,40,4,4,19,3,3,3,3,5,2,9,6.5,9,10,.90839959
1,"IE",1,1953,17,5,1,1,0,40,4,2,25,6,6,5,2,3,1,8,3.5,4,9,1.3625994
1,"IE",0,1962,13,5,1,1,0,40,3,5,17,5,5,5,1,7,4,8.5,4.5,4,7,.90839959
1,"IE",1,1938,13,5,1,0,0,40,6,6,14,4,5,4,3,7,2,8.5,6.5,,9,.90839959
0,"IE",1,1995,11,3,0,0,0,0,4,6,27,5,4,5,2,7,2,8.5,7.5,9,9,.90839959
0,"IE",0,1948,10,3,1,1,0,65,4,6,28,2,6,2,4,7,3,9,8.5,8,8,2.7251988
0,"IE",1,1961,15,3,1,1,0,50,3,3,25,5,5,5,2,7,1,9,9,9,9,1.8167992
1,"IE",0,1943,17,3,0,0,0,32,6,2,28,6,5,5,5,7,3,9,8,9,10,.45419979
0,"IE",0,1981,10,3,0,0,0,43,1,2,25,5,5,2,0,7,1,6.5,7,5,,.45419979
1,"IE",0,1983,17,3,0,0,0,60,4,3,23,5,5,6,2,7,3,9.5,8,8,10,1.3625994
0,"IE",1,1971,13,3,0,0,0,39,5,3,24,5,5,4,0,1,1,8.5,9,7,6,.90839959
0,"IE",1,1981,17,5,0,0,0,30,2,3,22,3,3,5,3,5,2,6.5,3.5,4,6,.90839959
0,"IE",0,1980,17,3,0,0,0,45,3,4,26,5,5,5,2,7,2,8,7,7,8,.45419979
0,"IE",1,1977,11,3,1,1,0,17,2,2,20,5,6,3,1,7,1,9,7,8,,.45419979
0,"IE",0,1986,18,3,0,0,0,20,1,2,26,6,6,4,1,7,1,7.5,7.5,8,8,.90839959
0,"IE",0,1981,13,5,0,0,0,40,1,5,26,6,2,6,0,7,1,6.5,7.5,7,10,.90839959
1,"IE",1,1940,10,5,0,0,0,0,5,3,29,6,5,6,5,7,2,9,8,,9,.45419979
0,"IE",0,1989,13,5,0,0,0,60,2,5,29,3,4,4,1,7,1,7.5,7,,,1.8167992
