volact,cntry,female,yrbrn,eduyrs,domicil,married,children,houseperson,wkhtot,church,sclmeet,social_trust,tolerance,self_realisation,solidarity,tvpol,tvtot,political_interest,trust_exe,trust_leg,trstep,stfdem,dweight
1,"GR",0,1956,9,4,1,1,0,70,3,4,7,5,6,6,2,3,4,6,3.5,6,2,1.6832
1,"GR",0,1912,7,3,0,0,0,60,6,6,25,5,5,6,4,7,4,6,1.5,6,0,.4208
1,"GR",1,1985,12,3,0,0,0,20,2,7,20,5,6,5,0,7,1,5,3,8,5,1.2624
0,"GR",1,1976,9,3,1,1,0,48,4,5,11,4,5,5,2,7,1,8.5,6.5,9,4,.8416
0,"GR",1,1968,6,3,1,1,0,49,5,6,18,5,5,5,1,7,3,5.5,5,5,2,.8416
1,"GR",0,1923,15,3,1,0,0,55,5,5,6,4,5,5,2,3,3,7.5,6,10,5,.8416
0,"GR",1,1936,6,3,1,1,0,0,4,2,23,5,4,5,3,6,4,7,5,5,5,1.6832
0,"GR",0,1927,6,3,1,0,0,80,5,6,9,5,6,5,1,7,2,6.5,5,5,5,.8416
0,"GR",1,1984,12,3,0,0,0,0,3,7,13,5,5,5,1,7,2,8,3.5,6,9,1.6832
0,"GR",1,1971,12,3,1,1,0,43,3,4,16,5,6,5,2,4,2,3,5,8,5,1.6832
1,"GR",0,1932,8,3,0,0,0,0,5,7,20,4,5,4,6,7,4,10,3,6,8,.4208
0,"GR",0,1963,6,3,1,0,0,56,1,7,14,5,6,5,1,2,2,8,5.5,9,8,.8416
0,"GR",1,1941,12,3,1,1,0,0,5,6,24,4,4,6,1,6,1,10,7,9,9,1.2624
1,"GR",1,1986,11,3,0,0,0,0,1,7,21,4,6,5,0,5,1,5,3.5,8,5,1.2624
0,"GR",0,1968,0,3,1,1,0,48,1,6,24,5,5,5,0,7,1,10,9,,10,.8416
0,"GR",0,1983,15,3,0,0,0,0,1,7,18,6,6,6,2,3,4,6.5,6.5,3,8,.4208
0,"GR",1,1978,12,3,1,1,0,0,2,5,15,4,5,5,2,7,2,9,3,5,8,.8416
0,"GR",1,1940,6,4,1,0,0,40,1,6,18,4,4,4,0,7,2,6.5,6,6,8,.8416
0,"GR",1,1955,12,4,0,1,0,65,3,7,15,4,5,4,2,7,1,8,4,8,7,.8416
1,"GR",0,1963,12,4,1,1,0,60,3,6,21,4,5,4,3,3,4,8.5,5.5,9,8,.8416
1,"GR",0,1981,14,4,0,0,0,40,3,7,23,4,5,4,1,1,3,5.5,6,8,7,1.6832
0,"GR",1,1969,14,4,1,1,0,65,3,4,9,4,4,4,4,4,1,6,3.5,6,7,1.2624
0,"GR",1,1971,9,4,1,1,0,48,5,2,18,4,4,4,2,5,2,6,4.5,7,7,.8416
0,"GR",0,1942,12,4,1,0,0,40,4,5,21,5,5,5,2,4,2,9,6,7,8,.8416
0,"GR",1,1927,5,4,0,0,0,36,7,4,10,4,5,6,3,7,1,7,5.5,7,7,.8416
0,"GR",0,1924,6,4,1,0,0,,4,3,11,4,6,5,4,7,2,8,3,5,7,.8416
1,"GR",1,1970,6,4,1,1,0,0,5,5,22,5,6,6,2,7,1,4,1,6,9,1.2624
0,"GR",1,1939,4,4,1,0,0,30,5,4,10,1,5,5,2,7,2,4,3,2,7,.4208
0,"GR",1,1920,2,4,0,0,0,70,5,5,14,6,6,6,2,7,3,9.5,4,,7,.4208
1,"GR",1,1949,6,4,1,0,0,50,4,4,3,6,5,6,4,7,2,6.5,4.5,6,7,.8416
0,"GR",1,1986,9,4,0,0,0,0,4,3,16,6,5,6,2,7,1,8,,,1,1.6832
0,"GR",1,1933,6,4,1,0,0,80,6,5,20,6,6,6,2,7,2,6.5,3.5,7,3,.8416
0,"GR",1,1977,12,4,1,0,0,0,5,5,8,5,6,6,3,7,1,3.5,5.5,6,10,.8416
0,"GR",1,1945,6,4,1,0,0,0,6,5,13,6,6,6,2,7,2,6,2.5,8,2,.8416
0,"GR",1,1977,12,4,1,1,0,0,5,4,19,6,6,6,3,7,1,7,6.5,5,8,.8416
0,"GR",0,1947,8,4,1,0,0,,6,6,12,5,6,6,2,7,2,8,6.5,8,9,.8416
0,"GR",0,1917,6,4,0,0,0,70,6,6,12,5,6,6,3,7,2,7.5,1.5,5,0,.4208
0,"GR",0,1922,5,4,1,0,0,80,7,5,9,5,6,6,4,7,1,8,3,6,6,.8416
0,"GR",1,1974,14,4,1,1,0,45,3,6,19,4,4,4,2,2,1,9,4.5,10,8,.8416
0,"GR",0,1970,8,4,1,1,0,,3,6,13,5,6,4,4,4,2,7.5,4.5,5,7,.8416
0,"GR",1,1950,6,4,1,1,0,,4,7,18,4,4,5,2,2,2,8.5,6.5,10,7,1.2624
0,"GR",0,1960,8,4,1,1,0,,4,6,18,5,4,5,2,7,1,7,2,7,5,1.6832
0,"GR",0,1946,6,4,1,1,0,,4,7,19,4,5,5,2,4,1,6.5,5,9,7,1.6832
1,"GR",0,1941,2,4,1,0,0,,4,7,21,4,5,5,4,7,2,6,5.5,9,9,.8416
0,"GR",0,1954,8,1,1,1,0,,2,2,21,4,5,4,3,3,1,3.5,3.5,7,6,1.6832
0,"GR",1,1951,12,1,1,1,0,40,3,6,21,4,5,4,1,4,1,4,4,9,6,2.104
0,"GR",1,1922,4,4,0,0,0,60,4,5,15,2,6,6,3,7,2,7.5,3.5,6,7,.4208
0,"GR",0,1943,6,4,1,0,0,55,5,5,9,5,6,6,3,7,3,5,2.5,6,0,.8416
0,"GR",1,1959,6,4,1,1,0,70,3,6,5,5,6,5,3,7,1,5,2.5,5,4,1.2624
0,"GR",1,1978,6,4,1,1,0,0,5,4,15,6,6,6,1,5,2,6,4,5,8,.8416
0,"GR",0,1959,12,4,0,0,0,55,4,4,5,6,6,6,2,7,3,4,2,7,6,1.6832
1,"GR",1,1973,12,4,1,1,0,0,3,5,3,5,6,4,2,4,1,6.5,6,8,10,1.6832
0,"GR",1,1950,6,4,1,1,0,0,5,7,16,3,5,5,3,7,1,6,0,,3,.8416
1,"GR",1,1966,6,4,1,1,0,35,4,6,16,5,5,3,4,7,2,5,2.5,3,2,1.2624
0,"GR",1,1931,6,4,1,0,0,15,5,6,13,3,6,6,4,7,2,8,3.5,,2,.8416
0,"GR",0,1920,6,4,1,0,0,100,5,4,21,2,6,6,6,7,2,9.5,6,5,6,.8416
0,"GR",1,1929,6,4,1,0,0,70,6,4,13,6,6,6,3,7,1,8,4,5,3,.8416
0,"GR",0,1931,2,4,1,0,0,60,3,6,4,6,6,6,4,7,3,5,1.5,3,1,.8416
0,"GR",0,1956,6,4,1,1,0,50,3,2,9,5,5,5,4,7,2,8,6,4,4,.8416
0,"GR",0,1964,9,4,1,1,0,45,3,4,19,3,5,6,1,4,3,3,0,6,1,.8416
0,"GR",0,1966,6,4,1,0,0,60,6,7,11,5,6,4,3,5,3,6.5,4.5,6,4,.8416
0,"GR",1,1975,9,4,1,1,0,0,4,5,14,5,6,6,2,6,2,5,4,,1,.8416
0,"GR",1,1969,6,4,0,1,0,0,3,3,6,6,6,5,2,6,2,4,4,4,2,.8416
0,"GR",1,1936,6,4,1,0,0,0,4,5,19,2,5,6,3,7,1,7,1.5,,0,.8416
0,"GR",0,1934,3,4,1,0,0,70,4,4,8,6,6,6,4,7,3,5,.5,3,0,.8416
0,"GR",0,1918,3,4,1,0,0,,5,5,20,4,5,5,2,7,2,10,6,5,9,.8416
0,"GR",1,1926,0,4,1,0,0,0,5,3,18,3,4,5,2,6,1,8,3.5,5,5,.8416
0,"GR",0,1924,6,4,0,0,0,,4,2,6,5,6,5,1,7,2,10,5,7,8,.4208
0,"GR",0,1915,6,4,1,0,0,,5,5,18,4,5,5,2,7,2,10,3,1,5,.8416
0,"GR",0,1940,9,4,1,0,0,,4,4,15,3,6,5,2,6,2,8,3,8,5,.8416
0,"GR",0,1916,6,4,0,0,0,,5,3,9,5,6,6,1,7,1,10,4.5,10,5,.4208
0,"HU",1,1961,16,4,1,1,0,40,3,3,21,4,4,5,1,2,3,5,6.5,8,6,1
1,"HU",1,1975,16,4,0,0,0,60,3,4,19,6,5,5,1,2,2,3.5,6,8,6,1
1,"HU",0,1974,11,4,1,1,0,60,1,6,23,3,4,3,1,1,2,5,5,6,6,1
1,"HU",0,1984,12,4,0,0,0,,1,6,6,4,5,5,0,1,1,.5,2,0,0,1
0,"HU",1,1980,14,4,0,0,0,40,3,7,23,5,6,6,1,5,2,3.5,2.5,5,5,1
0,"HU",0,1928,4,4,1,0,0,,2,3,15,4,3,4,0,2,2,10,5,,6,1
0,"HU",0,1931,8,4,0,0,0,40,1,5,7,5,5,5,1,4,2,6.5,5,,6,1
0,"HU",0,1945,8,4,1,1,0,40,1,2,9,2,5,5,1,6,2,6,6,10,5,1
1,"HU",1,1954,20,4,1,1,0,20,5,3,11,4,4,5,1,2,3,3,3,3,2,1
0,"HU",0,1952,11,4,1,0,0,40,3,5,6,5,5,5,2,6,2,5,5.5,5,7,1
0,"HU",1,1939,8,3,0,0,0,40,4,3,8,4,5,3,4,7,1,,,,7,1
0,"HU",0,1939,17,3,1,0,0,40,2,1,19,4,2,4,0,0,1,7,6.5,8,8,1
0,"HU",0,1941,11,3,0,0,0,40,2,2,20,5,5,3,4,7,4,3,4,8,7,1
0,"HU",0,1942,11,3,0,0,0,40,3,1,10,5,6,2,2,7,2,4,3.5,7,9,1
0,"HU",0,1957,11,3,0,1,0,40,2,1,18,2,3,2,2,7,2,9,8.5,9,9,1
0,"HU",1,1954,11,3,1,1,0,40,3,1,8,4,5,5,1,4,3,5,6,5,5,1
0,"HU",1,1954,14,3,1,1,0,40,1,2,6,4,5,6,2,5,3,3.5,2.5,3,3,1
0,"HU",0,1955,8,3,1,0,0,40,2,1,15,3,4,2,2,7,1,6,,7,8,1
1,"HU",1,1960,12,3,0,1,0,40,1,3,5,5,5,5,3,6,3,0,0,0,3,1
0,"HU",0,1964,11,3,1,1,0,20,1,3,24,5,6,4,3,7,1,7,2,7,9,1
0,"HU",0,1969,17,3,1,1,0,,5,4,18,5,5,5,1,4,3,5.5,4.5,6,8,1
0,"HU",1,1974,12,3,1,1,0,40,1,5,16,6,5,6,2,5,3,7.5,7.5,7,9,1
0,"HU",0,1950,11,3,1,1,0,40,1,3,15,4,5,3,1,1,3,9,9,9,8,1
0,"HU",0,1953,15,3,0,0,0,40,1,2,33,6,5,5,2,5,2,8,7.5,8,7,1
0,"HU",1,1921,14,3,0,0,0,40,3,1,24,4,5,4,2,7,1,8,7,,7,1
0,"HU",0,1930,8,3,1,0,0,40,2,7,12,4,5,4,2,7,2,6.5,5,6,5,1
0,"HU",0,1972,11,4,1,0,0,0,1,3,18,6,6,5,1,6,2,2.5,3,5,5,1
1,"HU",1,1974,14,4,0,0,0,40,2,6,17,6,6,6,1,2,2,4,4,4,4,1
1,"HU",0,1987,8,4,0,0,0,,1,7,25,4,4,4,1,7,2,5,5,5,5,1
0,"HU",1,1928,8,4,0,0,0,40,1,5,28,6,6,6,2,6,1,7.5,10,10,5,1
0,"HU",1,1934,7,4,0,0,0,48,3,1,16,5,6,6,2,4,2,5,2.5,,7,1
0,"HU",0,1936,3,4,1,0,0,40,1,2,25,4,4,4,4,7,4,7.5,8,,8,1
1,"HU",1,1945,10,4,1,1,0,0,2,2,12,5,5,5,2,4,2,5,4,,6,1
0,"HU",0,1954,10,4,1,0,0,42,1,2,16,5,5,4,1,3,1,9,6.5,,5,1
0,"HU",1,1953,11,4,1,0,0,40,1,4,10,6,6,6,2,2,3,5.5,6,2,9,1
0,"HU",0,1968,11,4,1,1,0,60,1,2,3,2,4,4,2,4,1,5,6.5,,5,1
1,"HU",0,1951,13,4,0,0,0,40,2,5,18,6,6,6,2,2,3,4,5,,7,1
0,"HU",0,1968,11,4,1,1,0,42,3,5,10,6,6,,2,4,3,0,2.5,10,0,1
0,"HU",0,1969,11,4,1,1,0,42,3,3,15,5,5,2,3,7,3,4.5,2,10,2,1
0,"HU",0,1972,11,4,1,1,0,40,3,2,9,3,6,5,1,5,2,3.5,3.5,2,5,1
0,"HU",1,1970,8,4,1,1,0,43,3,3,12,3,1,6,2,7,2,7.5,7,4,7,1
0,"HU",1,1975,8,4,0,1,0,,1,5,15,6,6,6,3,7,4,4.5,3.5,,,1
0,"HU",0,1980,14,4,0,0,0,56,3,5,16,4,5,4,0,0,3,3.5,4,5,7,1
1,"HU",0,1983,12,4,0,0,0,,3,7,17,6,6,5,0,0,1,10,6.5,9,5,1
0,"HU",1,1932,5,4,0,1,0,48,1,5,9,5,5,6,1,1,2,3.5,6,,5,1
0,"HU",0,1944,8,4,0,0,0,,3,1,17,6,6,6,2,7,1,,,,,1
0,"HU",0,1981,15,4,0,0,0,,1,5,19,4,6,5,1,3,3,8,7,8,7,1
0,"HU",1,1959,8,4,0,1,0,,6,7,24,5,3,4,2,2,4,2.5,4.5,4,9,1
0,"HU",0,1984,11,4,0,0,0,,1,7,20,4,5,4,2,4,3,6.5,4.5,7,7,1
1,"HU",1,1925,1,4,0,0,0,40,4,5,3,2,6,6,1,5,1,8,9,,,1
0,"HU",1,1938,8,4,0,0,0,,5,3,18,4,6,4,1,5,2,8,5.5,,6,1
0,"HU",1,1934,8,4,1,0,0,,1,1,3,6,6,3,1,6,2,0,0,0,6,1
0,"HU",0,1959,8,4,0,1,0,84,1,2,11,5,5,5,1,2,2,5.5,6.5,,8,1
1,"HU",1,1957,14,4,1,1,0,40,3,2,5,6,5,6,2,2,3,2,.5,2,3,1
1,"HU",0,1958,3,4,0,0,0,40,4,5,18,6,6,5,0,0,1,3.5,5.5,8,5,1
0,"HU",1,1967,11,4,1,1,0,55,3,6,20,5,5,4,2,5,2,6,6,7,7,1
0,"HU",0,1964,11,4,1,1,0,60,2,6,10,4,5,4,1,4,2,4.5,3,3,3,1
0,"HU",0,1963,11,5,0,1,0,70,1,5,13,6,1,5,2,7,3,0,0,0,0,1
0,"HU",1,1934,16,3,0,0,0,35,2,6,22,3,4,5,2,4,4,6.5,7,6,7,1
1,"HU",1,1936,12,3,0,1,0,60,5,4,18,5,5,6,2,6,2,5.5,3.5,,6,1
0,"HU",1,1943,8,3,1,0,0,35,6,5,12,5,3,5,2,2,2,0,1,,1,1
1,"HU",1,1949,18,3,1,1,0,20,3,5,19,3,6,6,2,4,3,4.5,3.5,5,3,1
1,"HU",0,1941,15,3,0,1,0,60,4,6,28,6,6,5,2,7,4,6.5,9.5,10,10,1
0,"HU",0,1947,11,3,1,1,0,50,1,4,14,6,5,6,0,6,2,5,8,,6,1
0,"HU",0,1957,11,5,0,0,0,50,1,1,10,5,2,5,0,0,3,3,6.5,,5,1
1,"HU",0,1953,19,3,0,1,0,80,2,4,24,5,5,4,2,4,2,7,7,,6,1
1,"HU",0,1951,8,3,0,0,0,60,2,5,21,3,6,2,3,5,2,7.5,6.5,,8,1
1,"HU",0,1942,8,3,1,1,0,52,3,3,9,5,3,3,2,4,1,7.5,5.5,,4,1
0,"HU",1,1967,11,3,1,1,0,94,1,2,8,5,4,5,1,4,2,2,2.5,,4,1
0,"HU",1,1961,15,3,1,1,0,45,1,5,17,4,4,3,1,2,2,4.5,3,,3,1
0,"HU",1,1973,11,3,1,1,0,,4,6,14,5,4,4,2,6,2,5.5,4.5,,4,1
0,"HU",1,1973,15,3,1,1,0,40,3,4,22,5,4,5,1,4,3,8,8,9,6,1
0,"HU",1,1973,11,3,1,1,0,44,3,3,26,5,5,5,2,6,2,7,7,9,3,1
0,"HU",0,1946,11,3,1,1,0,50,1,5,28,2,6,5,1,2,1,9,9,10,5,1
0,"HU",1,1982,13,3,0,0,0,48,1,5,13,3,4,3,1,2,1,,,,5,1
0,"HU",1,1927,6,3,0,1,0,,1,3,6,5,,,2,2,3,3.5,6.5,,,1
0,"HU",1,1940,15,3,0,0,0,48,5,1,5,5,5,5,1,4,1,2,.5,0,1,1
0,"HU",1,1955,12,3,0,1,0,48,4,1,13,2,6,5,1,4,2,2.5,2.5,5,0,1
0,"HU",1,1952,8,3,1,1,0,40,3,1,13,5,6,5,1,6,3,5,2.5,5,0,1
0,"HU",1,1968,14,4,1,1,0,40,2,3,15,5,4,4,0,6,2,3.5,5,5,0,1
0,"HU",1,1979,12,3,0,0,0,40,1,2,16,2,6,5,1,6,1,7.5,6,8,5,1
0,"HU",1,1970,11,4,1,1,0,40,1,4,8,5,3,5,1,7,1,2.5,3,0,0,1
0,"HU",1,1986,10,3,0,0,0,,1,6,14,5,6,4,2,7,2,2.5,3.5,8,4,1
1,"HU",1,1919,6,3,0,1,0,48,7,1,30,6,6,6,0,2,1,2.5,2.5,5,5,1
0,"HU",1,1954,12,3,1,1,0,40,1,6,4,6,6,6,1,4,3,0,1.5,5,0,1
0,"HU",0,1978,15,3,0,0,0,,1,4,15,,,,1,1,2,4,1.5,5,4,1
1,"HU",1,1985,11,3,0,0,0,,3,5,21,4,5,5,1,3,3,6,5,8,6,1
0,"HU",1,1939,12,3,1,0,0,40,3,2,33,4,5,5,2,6,1,8,6,,7,1
0,"HU",1,1944,12,3,0,0,0,,1,2,13,5,5,5,1,2,2,5,4,5,5,1
0,"HU",0,1947,12,3,1,1,0,40,,6,19,,,,3,6,4,0,1,8,2,1
1,"HU",0,1970,11,3,0,0,0,40,5,5,9,5,5,4,2,2,3,6,8,8,6,1
0,"HU",1,1948,12,3,1,0,0,40,1,2,24,4,6,5,2,7,1,8,9,10,10,1
1,"HU",0,1953,17,3,1,1,0,,5,3,11,6,6,6,3,4,3,4.5,3.5,,5,1
0,"HU",0,1952,11,3,0,0,0,,3,4,20,5,5,6,2,2,2,5,3,5,5,1
0,"HU",1,1967,15,3,1,1,0,,3,4,27,6,4,6,2,4,3,9,9,9,9,1
1,"HU",0,1967,12,3,0,0,0,,5,2,19,6,5,6,1,1,3,2.5,3.5,3,2,1
0,"HU",1,1983,14,3,0,0,0,,4,7,14,4,6,4,1,4,2,6.5,6.5,8,8,1
0,"HU",1,1932,16,3,0,0,1,40,3,2,33,5,5,6,2,3,3,5.5,4.5,,6,1
0,"HU",0,1936,17,3,1,0,0,,3,2,18,5,6,6,7,7,4,10,3,8,8,1
1,"HU",1,1943,12,3,1,0,0,,6,6,24,6,6,6,2,2,1,5,,5,5,1
0,"HU",1,1968,8,4,1,1,0,40,1,1,8,5,5,5,1,4,2,5,3,,8,1
1,"HU",0,1961,13,4,1,1,0,48,2,5,11,5,4,5,1,2,3,5,6.5,6,7,1
0,"HU",1,1973,11,4,1,1,0,40,1,2,12,4,4,4,1,4,2,3,2,4,3,1
1,"HU",0,1974,12,4,1,1,0,48,3,,27,3,5,4,1,6,3,7,7.5,7,7,1
0,"HU",1,1980,16,4,0,0,0,,3,6,14,5,5,5,1,4,4,7.5,5.5,9,7,1
0,"HU",1,1908,10,4,0,1,0,40,1,1,6,1,3,,2,6,2,,,,,1
0,"HU",1,1937,6,4,1,0,0,20,2,5,13,,,,2,4,1,5,3,,,1
0,"HU",0,1966,11,4,1,1,0,60,1,6,14,2,4,4,1,2,1,4.5,0,4,4,1
0,"HU",1,1977,11,4,0,1,0,40,1,5,16,4,2,3,2,7,3,4,2.5,5,5,1
0,"HU",0,1975,15,3,0,0,0,40,1,2,9,4,5,3,0,2,1,5,2,3,3,1
0,"HU",1,1985,11,4,0,0,0,,3,2,19,5,4,5,2,6,3,6,6,8,7,1
0,"HU",0,1982,12,4,0,0,0,40,1,3,21,4,5,4,1,4,2,1,3.5,3,4,1
0,"HU",1,1921,10,4,0,1,0,50,2,2,18,1,5,6,0,0,1,5.5,1,,6,1
0,"HU",0,1930,10,4,1,0,0,60,1,4,10,4,6,5,1,5,2,5,5.5,7,6,1
0,"HU",1,1948,11,4,1,1,0,40,3,3,16,5,3,5,2,6,3,4.5,5,6,2,1
0,"HU",1,1943,14,4,1,0,0,48,3,3,21,5,5,6,1,6,2,6,5,5,7,1
0,"HU",1,1957,12,4,1,1,0,42,3,3,17,4,3,5,1,3,2,5,6.5,5,5,1
0,"HU",1,1961,14,4,1,1,0,29,1,3,18,4,6,5,2,7,3,5,5,5,9,1
0,"HU",0,1964,16,4,0,0,0,40,1,1,15,3,5,3,1,2,3,7.5,5.5,8,5,1
0,"HU",0,1976,11,4,0,0,0,50,1,7,6,5,6,3,6,7,3,1.5,3,,,1
0,"HU",1,1974,8,4,0,1,0,,2,4,6,3,4,4,1,6,1,7,1.5,8,5,1
1,"HU",1,1986,11,4,0,0,0,48,4,5,13,4,5,4,1,2,2,6.5,3.5,,4,1
0,"HU",0,1980,12,4,0,0,0,35,2,4,13,6,6,5,1,2,2,2,1.5,6,2,1
0,"HU",0,1929,9,4,1,1,0,,1,4,9,4,5,5,4,7,3,5,4.5,,5,1
0,"HU",0,1934,6,4,0,0,0,,5,6,14,4,3,5,0,0,2,8,4.5,,,1
0,"HU",1,1946,10,4,0,0,0,72,3,5,3,5,6,5,1,6,2,2.5,0,,3,1
0,"HU",0,1951,11,4,0,1,0,70,1,5,6,2,4,3,1,4,2,5,5,,5,1
0,"HU",1,1947,8,3,0,1,0,40,3,1,13,3,5,4,2,7,2,3.5,4,5,8,1
1,"HU",0,1954,17,3,1,1,0,12,3,2,17,6,5,4,1,1,2,4,5,5,8,1
1,"HU",1,1961,18,3,1,1,0,30,5,3,22,6,4,6,1,4,2,6,6,5,5,1
0,"HU",1,1967,3,3,1,1,0,40,3,1,17,3,5,2,1,6,2,5,5,,7,1
0,"HU",0,1945,12,3,1,0,0,50,1,1,21,4,4,4,2,2,3,6.5,6.5,6,7,1
0,"HU",0,1967,9,3,1,1,0,40,1,5,16,2,6,3,3,4,3,2,1,5,1,1
0,"HU",1,1982,11,3,0,0,0,,1,2,20,6,5,5,6,7,1,7,6.5,6,6,1
0,"HU",1,1937,8,3,1,0,0,40,3,1,15,5,4,4,2,5,2,5,5,5,8,1
0,"HU",1,1938,8,3,1,1,0,0,5,4,19,4,5,5,2,4,3,5,5,5,7,1
0,"HU",0,1950,8,3,1,1,0,,2,2,21,3,5,2,0,2,1,2,0,0,3,1
0,"HU",1,1955,11,3,0,1,0,0,2,2,10,5,5,5,2,6,1,1,1,1,7,1
1,"HU",1,1955,8,3,0,0,0,35,3,7,28,5,5,5,2,4,3,6,8,8,8,1
0,"HU",0,1963,12,3,1,1,0,60,3,3,22,4,6,5,1,2,3,6.5,6.5,,8,1
0,"HU",0,1981,8,3,0,0,0,50,3,6,8,6,6,4,1,6,1,2.5,5,,,1
0,"HU",1,1927,2,3,0,1,0,,3,6,9,6,,3,4,7,1,10,10,,,1
0,"HU",0,1953,11,4,1,0,0,50,1,2,10,5,6,5,4,4,2,3.5,3.5,7,1,1
1,"HU",1,1984,11,4,0,0,0,,1,7,25,5,5,4,1,6,1,6.5,6,5,5,1
0,"HU",1,1929,8,4,1,0,0,40,1,1,12,1,6,1,1,7,3,9,10,7,8,1
0,"HU",1,1931,8,4,0,0,1,0,2,4,20,3,5,4,2,7,2,10,9,,,1
0,"HU",1,1942,0,4,0,0,0,,1,6,33,5,4,4,,7,1,2.5,.5,,,1
0,"HU",1,1942,11,4,0,1,1,40,4,4,15,6,6,6,2,6,2,5,5,5,8,1
0,"HU",1,1951,15,4,1,0,0,,4,2,3,5,6,5,2,4,3,2,5.5,8,2,1
0,"HU",0,1957,14,4,1,0,0,42,1,7,3,1,6,6,4,7,3,5.5,.5,10,0,1
1,"HU",0,1962,18,4,1,0,0,,3,4,27,4,5,4,2,2,4,8,8,8,8,1
0,"HU",1,1955,16,4,1,1,1,,2,5,6,4,5,6,2,5,2,5,3.5,7,5,1
0,"HU",1,1941,12,4,1,0,1,,4,1,14,4,3,4,2,6,3,3,3,5,6,1
0,"HU",1,1973,12,4,1,1,0,60,2,3,20,5,3,5,1,2,2,4,3,5,4,1
0,"HU",0,1980,12,4,0,0,0,,1,4,21,6,6,3,2,4,3,7.5,5,8,9,1
0,"HU",1,1927,3,4,0,0,1,,5,3,3,5,3,5,1,3,4,3.5,4.5,,,1
0,"HU",1,1933,12,4,1,0,1,40,3,1,9,,,,2,5,2,8,7,,7,1
0,"HU",1,1941,8,4,1,0,1,,2,2,15,5,3,5,2,4,3,5,5,5,7,1
0,"HU",1,1977,17,4,0,0,0,46,4,5,22,4,5,5,1,4,3,8,6,6,6,1
0,"HU",1,1919,6,4,0,0,0,,1,1,3,6,1,4,1,2,1,0,0,0,,1
0,"HU",0,1934,8,4,0,1,0,70,1,1,13,4,6,4,2,7,2,3.5,4,,4,1
0,"HU",1,1935,6,4,0,0,0,,1,1,13,4,4,4,2,4,2,3.5,4,,,1
0,"HU",0,1955,8,3,0,0,0,40,2,7,13,4,6,6,2,6,2,1,2,5,2,1
0,"HU",0,1950,8,4,1,1,0,44,3,6,17,6,6,6,2,7,3,3.5,2.5,,5,1
0,"HU",1,1953,8,4,1,0,1,40,5,6,17,4,1,4,1,4,2,9,1,,5,1
0,"HU",0,1969,8,4,1,1,0,40,1,2,20,3,5,4,1,5,2,3,3,,2,1
0,"HU",1,1950,12,4,1,1,0,42,3,4,17,6,6,6,0,0,4,1,2.5,3,3,1
0,"HU",0,1953,11,4,1,1,0,70,3,3,12,6,5,5,4,7,3,2.5,3.5,2,2,1
0,"HU",1,1968,14,4,1,1,0,45,5,5,22,5,4,4,1,2,3,6.5,4.5,7,7,1
0,"HU",1,1966,14,4,1,1,0,20,4,5,16,5,5,4,2,4,2,4,3,7,7,1
0,"HU",0,1962,10,4,1,1,0,40,3,3,16,,,,1,7,1,0,0,0,0,1
0,"HU",1,1977,11,4,0,0,0,70,1,4,14,4,5,5,1,4,3,4.5,4.5,7,7,1
0,"HU",1,1975,12,4,1,1,0,50,1,5,23,5,4,3,1,6,3,3,2,,2,1
0,"HU",1,1975,12,4,1,1,0,40,4,5,17,5,5,6,2,5,3,4,5,4,5,1
1,"HU",1,1980,14,4,0,0,0,30,1,6,18,4,6,5,2,3,4,1,4.5,5,3,1
0,"HU",1,1983,13,4,0,0,0,40,3,4,17,5,6,5,1,3,2,2.5,5,5,,1
0,"HU",1,1918,5,4,0,0,0,,4,5,29,3,1,1,1,6,1,2.5,0,,3,1
0,"HU",1,1932,8,4,1,0,0,,3,1,17,4,5,5,2,4,3,2,4.5,5,2,1
0,"HU",0,1936,11,4,1,1,0,40,3,2,12,6,6,6,3,4,3,3,1.5,4,3,1
0,"HU",0,1964,15,4,0,1,0,48,2,4,17,4,4,4,2,5,2,3,2.5,5,3,1
1,"HU",0,1947,17,4,1,1,0,12,5,2,19,5,3,4,0,0,2,5.5,3.5,5,5,1
0,"HU",1,1948,10,4,1,1,0,40,3,3,24,3,4,4,1,2,2,7,7,7,7,1
0,"HU",1,1958,24,4,1,1,0,55,3,3,13,4,6,5,1,2,2,3.5,4,4,4,1
0,"HU",1,1956,16,4,0,1,0,45,1,2,23,5,6,6,2,3,4,5.5,7.5,10,,1
0,"HU",0,1932,11,1,1,0,0,60,1,3,27,6,6,4,2,7,1,6.5,1,5,3,1
0,"HU",0,1946,17,1,1,1,0,30,1,6,27,4,5,4,0,0,4,7.5,6.5,,9,1
1,"HU",1,1953,20,1,1,1,0,40,6,6,19,6,5,6,1,1,2,7.5,6,6,5,1
0,"HU",1,1965,16,1,1,0,0,,1,4,12,4,5,4,2,4,3,5,4.5,6,6,1
1,"HU",0,1920,21,1,1,0,0,40,3,2,30,2,5,5,2,4,2,9,7,6,7,1
1,"HU",1,1965,15,1,1,1,0,42,2,3,20,5,6,4,1,4,2,5.5,5,7,6,1
0,"HU",0,1979,16,1,0,0,0,,2,5,13,5,5,3,1,1,4,3,5.5,,6,1
1,"HU",1,1975,19,1,0,0,1,,1,6,21,5,6,5,1,1,3,6,3.5,6,6,1
0,"HU",0,1970,12,1,0,0,0,60,1,6,20,6,6,5,2,3,4,5,5,7,7,1
